event_id,timestamp,log_type,severity,scenario,event_source,event_name,principal_id,arn,cloud_source_ip,tags_json,request_parameters_json,user_agent,verb,resource_name,namespace,username,pod_ip,is_privileged,labels_json,controller_owner,service_type,rbac_change,session_type,session_name,issuer,token_ttl_seconds,is_true_anomaly
c311457e-e0af-47c9-a2a9-57482a9d18d9,2026-06-20T00:38:52+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRole,svc-metrics,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/svc-metrics-5dc7f846,203.0.113.55,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""svc-metrics""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""api-gateway-c6a7b011""}",terraform/1.8,,,,,,,,,,,,,,,0
9b496e3c-5586-4920-9fe0-a4701875d42b,2026-06-20T00:39:38+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutBucketTagging,metrics-server,arn:aws:iam::123456789012:user/metrics-server,172.19.2.2,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""metrics-server""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""api-gateway-7f952cd0""}",botocore/1,,,,,,,,,,,,,,,0
c9a9ab5c-5e6d-4e05-95e4-97c6f94ddd1a,2026-06-20T00:39:46+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,CreateBucket,hpa-controller,arn:aws:iam::123456789012:user/hpa-controller,203.0.113.55,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""hpa-controller""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""auth-service-03eb9987""}",botocore/1,,,,,,,,,,,,,,,0
6292f235-1a88-483a-a83f-e7503165a4eb,2026-06-20T00:40:52+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,auth-service-5df2a661,monitoring,ci-runner-svc,192.168.3.150,0.0,"{""app"": ""auth-service"", ""env"": ""stage"", ""managed-by"": ""argocd"", ""owner"": ""payments""}",job/auth-service-cleanup,,,,,,,0
ef04e590-8c29-4455-98a8-d4dd27a79ef3,2026-06-20T00:41:37+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,metrics-adapter-431b9ac3,monitoring,hpa-controller,192.168.1.20,0.0,"{""app"": ""metrics-adapter"", ""env"": ""prod"", ""managed-by"": ""github-actions"", ""owner"": ""identity""}",job/metrics-adapter-cleanup,,,,,,,0
15b44a16-ef6a-485c-ac10-a523a38bb143,2026-06-20T00:41:47+00:00,cloudtrail,INFO,baseline,eks.amazonaws.com,AccessKubernetesApi,dev-alice,arn:aws:iam::123456789012:user/dev-alice,203.0.113.55,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""dev-alice""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""notification-svc-0ba9389e""}",terraform/1.8,,,,,,,,,,,,,,,0
435030f2-31ae-4d7f-9669-c9515cb1f86c,2026-06-20T00:42:17+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,argocd-svc,arn:aws:iam::123456789012:role/ProdDeployRole,192.168.3.15,"{""Application"": ""metrics-adapter"", ""CostCenter"": ""cc-1042"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""argocd-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""metrics-adapter-84c64885""}",terraform/1.8,,,,,,,,,,,,,,,0
5654378a-8191-4414-8e4f-cc4d5b1a82d5,2026-06-20T00:43:44+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,notification-svc-2ebae5b8,production,kube-scheduler,172.19.4.77,0.0,"{""app"": ""notification-svc"", ""env"": ""prod"", ""managed-by"": ""github-actions"", ""owner"": ""payments""}",deployment/notification-svc,ClusterIP,read-only-rolebinding,,,,,0
ccd19a6e-b9ee-4ef1-be66-06c08e4a88d4,2026-06-20T00:44:06+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,recommendation-engine-6b8ff7e7,staging,ci-runner-svc,172.19.1.245,0.0,"{""app"": ""recommendation-engine"", ""env"": ""stage"", ""managed-by"": ""hpa"", ""owner"": ""identity""}",job/recommendation-engine-cleanup,ClusterIP,,,,,,0
ff6afebb-b908-4ec8-b35e-b7c208ef85c7,2026-06-20T00:45:18+00:00,cloudtrail,INFO,baseline,eks.amazonaws.com,AccessKubernetesApi,argocd-svc,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.10,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""argocd-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""auth-service-3d801394""}",botocore/1,,,,,,,,,,,,,,,0
fa423198-0141-4b8b-b9af-4924179cae26,2026-06-20T00:45:26+00:00,k8s_audit,INFO,baseline,,,,,,,,,delete,api-gateway-fb22c476,monitoring,jenkins-deployer,192.168.2.46,0.0,"{""app"": ""api-gateway"", ""env"": ""infra"", ""managed-by"": ""argocd"", ""owner"": ""payments""}",deployment/api-gateway,,,,,,,0
b3d6a57b-4afa-4708-9739-f16d3f158652,2026-06-20T00:45:52+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRoleWithWebIdentity,github-actions-svc,arn:aws:sts::123456789012:assumed-role/CICDRole/github-actions-svc-b27fff59,203.0.113.55,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""github-actions-svc-a3bb0370""}",botocore/1,,,,,,,,,,,service_account_token,github-actions-svc-c28596a75b,corp-saml,1800.0,0
e98b3970-3e59-4dca-aa78-2f16f236debd,2026-06-20T00:46:22+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,github-actions-svc,arn:aws:iam::123456789012:role/CICDRole,10.0.2.217,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""github-actions-svc""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""auth-service-15a9ae76""}",aws-cli/2,,,,,,,,,,,,,,,0
b63a71b4-402f-41f9-9306-74c3f640b2e1,2026-06-20T00:46:31+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutBucketTagging,ci-runner-svc,arn:aws:iam::123456789012:role/CICDRole,203.0.113.10,"{""Application"": ""metrics-adapter"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""ci-runner-svc""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""metrics-adapter-92a0d3f8""}",aws-cli/2,,,,,,,,,,,,,,,0
82c3de74-a10f-41b7-bbab-b880ec8765e2,2026-06-20T00:47:33+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRole,hpa-controller,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/hpa-controller-ed9c4091,203.0.113.55,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""hpa-controller-5c1da3cc""}",github-actions-runner,,,,,,,,,,,assumed_role,hpa-controller-d400a5b01b,github-oidc,1800.0,0
27719742-3552-4468-94a4-4af29f4a7778,2026-06-20T00:48:35+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,kube-scheduler,arn:aws:iam::123456789012:user/kube-scheduler,203.0.113.11,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-3110"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""kube-scheduler""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""recommendation-engine-4b7e3b35""}",botocore/1,,,,,,,,,,,,,,,0
da00ea6c-ff4b-49b5-a996-904b421adb56,2026-06-20T00:48:49+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,dev-alice,arn:aws:iam::123456789012:user/dev-alice,203.0.113.55,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""dev-alice""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""api-gateway-5ae351ba""}",terraform/1.8,,,,,,,,,,,,,,,0
7f24a5ce-4182-4fb8-92dd-4080b7334dc5,2026-06-20T00:49:20+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRole,dev-alice,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/dev-alice-77ca95af,172.19.4.27,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""github-oidc"", ""sessionName"": ""dev-alice-7f39ceb5""}",botocore/1,,,,,,,,,,,assumed_role,dev-alice-3faba6fc7a,corp-saml,900.0,0
879b4a5b-ca66-45c5-aa6c-3a58bf6e8450,2026-06-20T00:49:47+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,CreateBucket,flux-controller,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.55,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""flux-controller""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""api-gateway-e8c224a0""}",botocore/1,,,,,,,,,,,,,,,0
7b86cde5-c1e2-4702-b1b2-62c8c13e5800,2026-06-20T00:49:51+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,auth-service-5bc87c89,kube-system,ci-runner-svc,192.168.2.251,0.0,"{""app"": ""auth-service"", ""env"": ""infra"", ""managed-by"": ""github-actions"", ""owner"": ""platform""}",deployment/auth-service,,,,,,,0
2d9f89bb-c802-42bb-983d-a8502d66fc6d,2026-06-20T00:50:34+00:00,cloudtrail,INFO,baseline,ec2.amazonaws.com,DescribeInstances,argocd-svc,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.55,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-3110"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""argocd-svc""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""notification-svc-c831e656""}",botocore/1,,,,,,,,,,,,,,,0
e6cba110-58f0-4b33-8dae-bd148918c878,2026-06-20T00:51:17+00:00,cloudtrail,INFO,baseline,ec2.amazonaws.com,DescribeInstances,metrics-server,arn:aws:iam::123456789012:user/metrics-server,203.0.113.10,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""metrics-server""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""api-gateway-67e24acd""}",aws-cli/2,,,,,,,,,,,,,,,0
63cdfbbf-c955-442a-a3e3-8c42ccc507ca,2026-06-20T00:51:35+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRoleWithWebIdentity,flux-controller,arn:aws:sts::123456789012:assumed-role/CICDRole/flux-controller-249c9c2a,203.0.113.10,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""flux-controller-4b147fac""}",github-actions-runner,,,,,,,,,,,service_account_token,flux-controller-66be7080fd,github-oidc,3600.0,0
e51e5d0c-0044-47eb-af8c-147f6363d50f,2026-06-20T00:52:33+00:00,cloudtrail,INFO,baseline,eks.amazonaws.com,AccessKubernetesApi,hpa-controller,arn:aws:iam::123456789012:user/hpa-controller,203.0.113.10,"{""Application"": ""payment-processor"", ""CostCenter"": ""cc-3110"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""hpa-controller""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""payment-processor-c8969254""}",aws-cli/2,,,,,,,,,,,,,,,0
f8a12958-a2b8-412e-9e4c-48471e166617,2026-06-20T00:53:11+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,auth-service-ba4c4ef4,kube-system,argocd-svc,172.19.0.94,0.0,"{""app"": ""auth-service"", ""env"": ""infra"", ""managed-by"": ""argocd"", ""owner"": ""identity""}",replicaset/auth-service-rs,,read-only-rolebinding,,,,,0
63a20844-64ca-4096-91c3-f7bd29b22723,2026-06-20T00:53:19+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRoleWithWebIdentity,flux-controller,arn:aws:sts::123456789012:assumed-role/CICDRole/flux-controller-b16934df,203.0.113.55,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""saml.corp.example"", ""sessionName"": ""flux-controller-6993fe3d""}",aws-cli/2,,,,,,,,,,,service_account_token,flux-controller-af3c755a89,github-oidc,600.0,0
79199aac-5e7c-4485-aaea-0a2f2833e994,2026-06-20T00:55:55+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-up,auth-service-468902c3,staging,svc-metrics,172.19.4.247,0.0,"{""app"": ""auth-service"", ""env"": ""prod"", ""managed-by"": ""hpa"", ""owner"": ""identity""}",deployment/auth-service,ClusterIP,,,,,,0
ea375ca4-8272-4d90-8a0d-dd6f429f8bd4,2026-06-20T00:56:03+00:00,cloudtrail,INFO,baseline,ec2.amazonaws.com,DescribeInstances,ci-runner-svc,arn:aws:iam::123456789012:role/CICDRole,10.0.3.13,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""ci-runner-svc""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""auth-service-b3ac170d""}",github-actions-runner,,,,,,,,,,,,,,,0
2074ea7b-f5f0-4f31-bb54-1e517894a911,2026-06-20T00:56:11+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,payment-processor-48ff3400,infra,dev-alice,192.168.1.71,0.0,"{""app"": ""payment-processor"", ""env"": ""infra"", ""managed-by"": ""argocd"", ""owner"": ""platform""}",deployment/payment-processor,ClusterIP,,,,,,0
6641092c-ef7e-4043-bdc2-f348d943f2a3,2026-06-20T00:56:18+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-down,auth-service-27fc388c,infra,hpa-controller,10.0.3.204,0.0,"{""app"": ""auth-service"", ""env"": ""infra"", ""managed-by"": ""argocd"", ""owner"": ""payments""}",replicaset/auth-service-rs,ClusterIP,,,,,,0
b613a86d-6dd6-4e8a-8330-43594f2fdc3d,2026-06-20T00:56:20+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,argocd-svc,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.55,"{""Application"": ""payment-processor"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""argocd-svc""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""payment-processor-eadf8be6""}",terraform/1.8,,,,,,,,,,,,,,,0
6e662448-3dd8-47de-b379-eec35286cc68,2026-06-20T00:56:22+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRoleWithWebIdentity,ci-runner-svc,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/ci-runner-svc-66796c97,203.0.113.55,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""ci-runner-svc-9e399011""}",terraform/1.8,,,,,,,,,,,service_account_token,ci-runner-svc-1e618b6087,corp-saml,1800.0,0
3c1adb2e-09e3-41f9-9254-a500a88a1f96,2026-06-20T00:56:23+00:00,cloudtrail,INFO,baseline,eks.amazonaws.com,AccessKubernetesApi,github-actions-svc,arn:aws:iam::123456789012:role/CICDRole,203.0.113.11,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-1042"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""github-actions-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""recommendation-engine-962a2697""}",botocore/1,,,,,,,,,,,,,,,0
6c605e1a-4be3-4a4b-8530-a1644965c8a3,2026-06-20T00:56:49+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutBucketTagging,kube-scheduler,arn:aws:iam::123456789012:user/kube-scheduler,203.0.113.10,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""kube-scheduler""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""recommendation-engine-69895b06""}",terraform/1.8,,,,,,,,,,,,,,,0
8ea3b210-0949-4817-a0f8-2c51dc0d9449,2026-06-20T00:57:19+00:00,k8s_audit,INFO,baseline,,,,,,,,,delete,recommendation-engine-15dc515f,staging,metrics-server,192.168.1.220,0.0,"{""app"": ""recommendation-engine"", ""env"": ""prod"", ""managed-by"": ""argocd"", ""owner"": ""identity""}",replicaset/recommendation-engine-rs,ClusterIP,read-only-rolebinding,,,,,0
705cbce0-0e46-40bf-a9c0-6951235ffab1,2026-06-20T00:58:45+00:00,cloudtrail,INFO,baseline,eks.amazonaws.com,AccessKubernetesApi,jenkins-deployer,arn:aws:iam::123456789012:role/CICDRole,203.0.113.10,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-3110"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""jenkins-deployer""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""notification-svc-d1c7cc16""}",github-actions-runner,,,,,,,,,,,,,,,0
1ca938fe-c82c-444c-88d9-95a8bd638829,2026-06-20T00:58:58+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,recommendation-engine-585be549,production,github-actions-svc,10.0.1.121,0.0,"{""app"": ""recommendation-engine"", ""env"": ""stage"", ""managed-by"": ""hpa"", ""owner"": ""payments""}",job/recommendation-engine-cleanup,,read-only-rolebinding,,,,,0
0f5227a0-8b99-4264-ad35-d89ea6388880,2026-06-20T01:00:28+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutObject,metrics-server,arn:aws:iam::123456789012:user/metrics-server,203.0.113.10,"{""Application"": ""metrics-adapter"", ""CostCenter"": ""cc-3110"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""metrics-server""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""metrics-adapter-db7f089f""}",github-actions-runner,,,,,,,,,,,,,,,0
50cb25c3-79b1-44bc-847f-7c600f2639d7,2026-06-20T01:01:15+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,CreateBucket,argocd-svc,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.10,"{""Application"": ""metrics-adapter"", ""CostCenter"": ""cc-1042"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""argocd-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""metrics-adapter-fed58bfc""}",botocore/1,,,,,,,,,,,,,,,0
e7f4cc2e-7e76-4862-83cb-a6a30bbc5119,2026-06-20T01:02:11+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRole,kube-scheduler,arn:aws:sts::123456789012:assumed-role/CICDRole/kube-scheduler-e5dd7f9c,203.0.113.11,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-3110"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""kube-scheduler""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""recommendation-engine-ab9faf5e""}",botocore/1,,,,,,,,,,,,,,,0
5fcd243f-899e-41c6-b938-432c925e8088,2026-06-20T01:02:13+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutBucketTagging,jenkins-deployer,arn:aws:iam::123456789012:role/CICDRole,203.0.113.55,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""jenkins-deployer""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""api-gateway-2bd72822""}",botocore/1,,,,,,,,,,,,,,,0
e12ab721-e5f2-469b-a941-3c69f95005f4,2026-06-20T01:02:19+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,dev-alice,arn:aws:iam::123456789012:user/dev-alice,203.0.113.11,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""dev-alice""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""api-gateway-e3c0693c""}",terraform/1.8,,,,,,,,,,,,,,,0
454cf22f-e188-4bd8-a67f-708b8e745889,2026-06-20T01:02:37+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,recommendation-engine-a688a763,kube-system,argocd-svc,10.0.0.27,0.0,"{""app"": ""recommendation-engine"", ""env"": ""infra"", ""managed-by"": ""hpa"", ""owner"": ""identity""}",deployment/recommendation-engine,ClusterIP,,,,,,0
f6250837-f9c0-4684-830f-fd0402980bbd,2026-06-20T01:02:42+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRoleWithWebIdentity,kube-scheduler,arn:aws:sts::123456789012:assumed-role/CICDRole/kube-scheduler-a9a6c73c,203.0.113.10,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""github-oidc"", ""sessionName"": ""kube-scheduler-00a57f01""}",github-actions-runner,,,,,,,,,,,service_account_token,kube-scheduler-ac14f315f2,corp-saml,1800.0,0
8018ce49-54b7-464b-b1b5-ca1fbd69ac7b,2026-06-20T01:02:55+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,recommendation-engine-f4fff89b,monitoring,dev-alice,10.0.0.98,0.0,"{""app"": ""recommendation-engine"", ""env"": ""stage"", ""managed-by"": ""argocd"", ""owner"": ""platform""}",replicaset/recommendation-engine-rs,ClusterIP,read-only-rolebinding,,,,,0
3ce96a37-146f-497e-aa2e-560243fde2e6,2026-06-20T01:03:12+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutObject,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.11,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""notification-svc-8c97893e""}",terraform/1.8,,,,,,,,,,,,,,,0
